Date,Open,High,Low,Close,Adj Close,Volume
1999-05-20,135.125000,135.593704,134.062500,134.093704,95.406349,4670400
1999-05-21,134.125000,134.687500,132.593704,133.343704,94.872711,6418200
1999-05-24,133.843704,133.843704,130.390594,131.125000,93.294136,7952000
1999-05-25,131.375000,132.343704,128.437500,129.000000,91.782234,15406400
1999-05-26,129.312500,131.000000,128.093704,130.437500,92.805008,12575900
1999-05-27,129.843704,130.281204,128.000000,128.562500,91.470978,14515400
1999-05-28,129.000000,130.750000,128.593704,130.203094,92.638214,8748000
1999-06-01,130.125000,130.156204,128.375000,129.750000,92.315865,6705300
1999-06-02,129.750000,130.187500,128.015594,129.875000,92.404770,6981900
1999-06-03,130.687500,130.875000,129.781204,130.593704,92.916153,6076600
1999-06-04,131.468704,133.359299,130.937500,133.218704,94.783768,9787200
1999-06-07,133.437500,134.187500,132.906204,133.562500,95.028397,5299100
1999-06-08,133.375000,133.796799,131.593704,132.250000,94.094582,4895700
1999-06-09,132.406204,133.093704,131.812500,132.125000,94.005630,7409700
1999-06-10,131.437500,131.468704,129.593704,130.906204,93.138466,7040700
1999-06-11,131.218704,132.218704,129.093704,129.812500,92.360306,12824800
1999-06-14,130.687500,130.750000,129.546799,129.937500,92.449219,6823500
1999-06-15,130.468704,131.656204,130.078094,130.812500,93.071823,5700900
1999-06-16,132.375000,133.875000,132.375000,133.312500,94.850525,7865800
1999-06-17,132.875000,135.562500,132.625000,134.562500,95.739914,8162800
1999-06-18,134.062500,134.687500,133.375000,134.312500,95.850494,2875100
1999-06-21,134.468704,135.250000,133.656204,134.625000,96.073532,4646400
1999-06-22,134.000000,135.187500,133.500000,133.687500,95.404488,5862400
1999-06-23,133.000000,133.625000,132.125000,133.031204,94.936150,9629200
1999-06-24,132.875000,132.937500,130.656204,132.031204,94.222511,9176900
1999-06-25,132.593704,133.015594,131.250000,131.703094,93.988350,4087000
1999-06-28,132.687500,133.625000,132.500000,133.312500,95.136879,5028900
1999-06-29,133.000000,135.187500,132.781204,134.562500,96.028908,6956200
1999-06-30,134.625000,137.500000,133.843704,137.000000,97.768387,16856100
1999-07-01,137.000000,138.500000,136.062500,138.031204,98.504349,9939500
1999-07-02,138.125000,139.500000,137.906204,139.406204,99.485573,3772800
1999-07-06,139.250000,140.750000,138.593704,139.375000,99.463257,11221100
1999-07-07,139.062500,139.718704,138.515594,139.562500,99.597115,3230700
1999-07-08,139.062500,140.625000,138.750000,139.671799,99.675125,7101500
1999-07-09,140.000000,140.593704,139.562500,140.500000,100.266136,2976800
1999-07-12,140.937500,140.937500,139.500000,139.875000,99.820122,4436300
1999-07-13,139.375000,139.921799,138.656204,139.375000,99.463257,6477600
1999-07-14,140.000000,140.218704,138.750000,140.156204,100.020821,4382500
1999-07-15,140.781204,141.375000,140.312500,141.046799,100.656387,3348600
1999-07-16,141.250000,142.156204,140.750000,141.812500,101.202789,2281500
1999-07-19,142.187500,142.250000,140.562500,140.875000,100.533745,4287000
1999-07-20,140.125000,140.406204,137.531204,137.984299,98.470856,7060100
1999-07-21,138.093704,138.906204,137.312500,137.828094,98.359375,4793700
1999-07-22,137.437500,138.000000,135.468704,136.015594,97.065895,7804100
1999-07-23,136.656204,137.000000,135.125000,135.750000,96.876350,4603000
1999-07-26,134.875000,136.125000,134.625000,134.750000,96.162743,4333400
1999-07-27,136.000000,137.203094,135.375000,135.875000,96.965591,5908500
1999-07-28,136.250000,137.312500,135.593704,136.312500,97.277809,3955500
1999-07-29,134.937500,135.250000,133.312500,134.406204,95.917412,7760600
1999-07-30,134.812500,135.343704,132.562500,132.750000,94.735466,5994300
1999-08-02,132.750000,134.750000,132.500000,133.062500,94.958473,6065500
1999-08-03,133.718704,133.843704,131.375000,132.437500,94.512436,5445400
1999-08-04,132.718704,133.875000,130.437500,130.625000,93.218979,6497900
1999-08-05,130.875000,131.937500,128.843704,131.812500,94.066460,10322000
1999-08-06,131.218704,132.000000,129.500000,130.375000,93.040550,7537700
1999-08-09,130.593704,131.796799,129.750000,130.093704,92.839836,5565900
1999-08-10,129.875000,130.156204,127.000000,128.656204,91.813972,9793300
1999-08-11,129.687500,130.531204,128.625000,130.218704,92.929008,8003400
1999-08-12,130.687500,131.812500,129.906204,130.140594,92.873276,7036800
1999-08-13,131.625000,133.250000,131.125000,133.156204,95.025360,5857700
1999-08-16,133.125000,133.968704,132.250000,133.750000,95.449112,3927000
1999-08-17,134.437500,134.843704,133.125000,134.625000,96.073532,4808000
1999-08-18,134.203094,134.375000,133.250000,133.656204,95.382156,4355500
1999-08-19,132.375000,133.234299,131.687500,132.562500,94.601662,6448100
1999-08-20,133.062500,134.125000,132.687500,133.906204,95.560562,3663700
1999-08-23,134.812500,136.546799,134.656204,136.468704,97.389259,5637800
1999-08-24,136.062500,137.968704,135.375000,136.968704,97.746086,9279500
1999-08-25,137.187500,138.781204,136.156204,138.375000,98.749664,6005300
1999-08-26,138.281204,138.421799,136.500000,136.718704,97.567665,4322300
1999-08-27,136.875000,137.062500,135.062500,135.062500,96.385712,6247400
1999-08-30,135.343704,135.500000,132.000000,132.562500,94.601662,4652000
1999-08-31,132.937500,133.750000,130.875000,132.062500,94.244827,11453700
1999-09-01,132.937500,133.734299,132.312500,133.687500,95.404488,6863900
1999-09-02,132.125000,132.671799,130.656204,132.109299,94.278206,10896300
1999-09-03,134.875000,136.500000,134.687500,135.968704,97.032471,9160800
1999-09-07,136.062500,136.625000,135.218704,135.468704,96.675613,4560800
1999-09-08,134.843704,136.062500,134.031204,134.812500,96.207336,6159600
1999-09-09,134.750000,135.250000,133.687500,134.750000,96.162743,6177800
1999-09-10,136.250000,136.359299,134.937500,135.875000,96.965591,2934500
1999-09-13,135.125000,135.468704,134.500000,134.953094,96.307663,2320500
1999-09-14,134.062500,134.562500,133.375000,134.062500,95.672096,3736000
1999-09-15,135.437500,135.437500,131.875000,131.937500,94.155609,6984500
1999-09-16,132.500000,132.812500,130.312500,132.453094,94.523567,15377600
1999-09-17,132.625000,133.937500,132.156204,133.750000,95.717896,8542300
1999-09-20,133.937500,134.000000,133.093704,133.562500,95.583725,2803900
1999-09-21,132.250000,132.468704,130.156204,130.750000,93.570992,9335200
1999-09-22,131.250000,131.843704,129.750000,130.609299,93.470268,13009100
1999-09-23,131.812500,131.812500,127.625000,127.875000,91.513466,12204100
1999-09-24,127.750000,128.375000,126.312500,127.750000,91.424034,13792900
1999-09-27,128.750000,129.750000,128.281204,128.593704,92.027817,6970300
1999-09-28,127.937500,128.812500,125.562500,128.343704,91.848953,11063400
1999-09-29,128.437500,129.125000,126.750000,126.812500,90.753098,7580300
1999-09-30,127.437500,129.437500,126.968697,128.750000,92.139687,7498900
1999-10-01,127.937500,128.562500,126.625000,128.468704,91.938362,11127100
1999-10-04,129.187500,130.875000,128.750000,130.750000,93.570992,6341600
1999-10-05,130.718704,131.968704,128.687500,130.625000,93.481506,11976000
1999-10-06,130.750000,132.812500,130.687500,132.625000,94.912819,10308200
1999-10-07,132.859299,133.000000,131.500000,131.875000,94.376060,6535600
1999-10-08,131.750000,133.875000,131.234299,133.875000,95.807396,9674300
1999-10-11,133.593704,134.125000,133.312500,133.656204,95.650810,4282000
1999-10-12,133.125000,133.312500,131.187500,131.593704,94.174782,8686100
1999-10-13,130.687500,131.312500,128.187500,128.187500,91.737122,10469300
1999-10-14,128.484299,129.187500,126.750000,128.156204,91.714722,10562200
1999-10-15,126.000000,126.750000,124.500000,124.875000,89.366539,14238700
1999-10-18,124.937500,125.937500,123.437500,125.781197,90.015053,9758800
1999-10-19,127.187500,128.250000,125.937500,127.000000,90.887299,14392900
1999-10-20,127.750000,129.468704,127.125000,128.250000,91.781853,9759400
1999-10-21,127.218697,129.000000,126.625000,129.000000,92.318581,9105400
1999-10-22,129.750000,131.218704,129.562500,130.093704,93.101288,8309600
1999-10-25,129.312500,130.468704,128.750000,129.437500,92.631706,8114300
1999-10-26,130.187500,130.687500,127.812500,127.812500,91.468712,6256300
1999-10-27,128.375000,130.312500,128.250000,130.125000,93.123688,5433300
1999-10-28,132.437500,134.859299,132.187500,134.562500,96.299362,10509700
1999-10-29,135.843704,137.687500,135.718704,137.000000,98.043762,10988600
1999-11-01,136.500000,137.000000,135.562500,135.562500,97.015022,4006500
1999-11-02,135.968704,137.250000,134.593704,134.593704,96.321754,6516900
1999-11-03,136.000000,136.375000,135.125000,135.500000,96.970322,7222300
1999-11-04,136.750000,137.359299,135.765594,136.531204,97.708267,7907500
1999-11-05,138.625000,139.109299,136.781204,137.875000,98.669945,7431500
1999-11-08,137.000000,138.375000,136.750000,138.000000,98.759407,4649200
1999-11-09,138.500000,138.687500,136.281204,136.703094,97.831299,4533700
1999-11-10,136.250000,138.390594,136.078094,137.718704,98.558083,6405600
1999-11-11,138.187500,138.500000,137.468704,138.500000,99.117226,4794100
1999-11-12,139.250000,139.984299,137.125000,139.750000,100.011803,11802900
1999-11-15,139.843704,140.250000,139.406204,140.078094,100.246620,2187500
1999-11-16,140.562500,143.000000,140.093704,141.250000,101.085289,7544800
1999-11-17,142.250000,142.937500,141.312500,141.625000,101.353668,9459000
1999-11-18,142.437500,143.000000,141.625000,142.625000,102.069328,4491000
1999-11-19,142.406204,142.968704,142.000000,142.500000,101.979836,4832100
1999-11-22,142.437500,143.000000,141.500000,142.468704,101.957466,4155400
1999-11-23,142.843704,142.843704,140.375000,141.218704,101.062897,5918000
1999-11-24,140.750000,142.437500,140.000000,141.968704,101.599602,4459700
1999-11-26,142.468704,142.875000,141.250000,141.437500,101.219452,1693900
1999-11-29,140.875000,141.921799,140.437500,140.937500,100.861633,7348600
1999-11-30,140.750000,142.312500,139.000000,139.281204,99.676308,7682000
1999-12-01,139.312500,140.500000,139.000000,140.406204,100.481422,6980200
1999-12-02,140.625000,141.375000,140.375000,141.250000,101.085289,6698300
1999-12-03,143.031204,145.343704,143.031204,143.843704,102.941452,10045400
1999-12-06,143.531204,143.718704,142.250000,142.781204,102.181107,3138900
1999-12-07,143.281204,143.312500,141.375000,141.625000,101.353668,10714200
1999-12-08,141.343704,142.062500,140.500000,140.718704,100.705048,4611400
1999-12-09,141.812500,142.218704,139.375000,141.406204,101.197113,6474700
1999-12-10,142.281204,142.812500,140.875000,141.875000,101.532562,5127300
1999-12-13,141.437500,142.718704,141.281204,142.125000,101.711479,4210800
1999-12-14,141.625000,142.484299,140.625000,140.750000,100.727486,5739000
1999-12-15,140.375000,142.203094,140.031204,141.500000,101.264160,6879100
1999-12-16,142.187500,142.656204,141.156204,142.125000,101.711479,5854900
1999-12-17,143.000000,143.312500,142.062500,142.687500,102.364700,4775400
1999-12-20,142.562500,143.187500,141.093704,141.656204,101.624817,4608700
1999-12-21,141.593704,144.062500,141.343704,143.812500,103.171761,7981300
1999-12-22,143.625000,144.187500,142.968704,144.187500,103.440788,5377500
1999-12-23,145.015594,146.484299,145.000000,146.484299,105.088501,5721700
1999-12-27,146.500000,146.781204,145.062500,146.281204,104.942795,2691000
1999-12-28,145.875000,146.500000,145.484299,146.187500,104.875595,4084500
1999-12-29,146.312500,146.812500,145.312500,146.812500,105.323959,3001000
1999-12-30,147.125000,147.562500,146.187500,146.640594,105.200607,3641300
1999-12-31,146.843704,147.500000,146.250000,146.875000,105.368813,3172700
2000-01-03,148.250000,148.250000,143.875000,145.437500,104.337547,8164300
2000-01-04,143.531204,144.062500,139.640594,139.750000,100.257309,8089800
2000-01-05,139.937500,141.531204,137.250000,140.000000,100.436638,12177900
2000-01-06,139.625000,141.500000,137.750000,137.750000,98.822495,6227200
2000-01-07,140.312500,145.750000,140.062500,145.750000,104.561699,8066500
2000-01-10,146.250000,146.906204,145.031204,146.250000,104.920441,5741700
2000-01-11,145.812500,146.093704,143.500000,144.500000,103.664948,7503700
2000-01-12,144.593704,144.593704,142.875000,143.062500,102.633705,6907700
2000-01-13,144.468704,145.750000,143.281204,145.000000,104.023666,5158300
2000-01-14,146.531204,147.468704,145.968704,146.968704,105.435997,7437300
2000-01-18,145.343704,146.625000,145.187500,145.812500,104.606529,6488500
2000-01-19,145.312500,147.000000,145.000000,147.000000,105.458488,6157900
2000-01-20,146.968704,146.968704,143.812500,144.750000,103.844322,5800100
2000-01-21,145.500000,145.500000,144.062500,144.437500,103.620110,6244800
2000-01-24,145.656204,145.843704,139.406204,140.343704,100.683228,7896900
2000-01-25,140.515594,141.937500,139.000000,141.937500,101.826653,9942500
2000-01-26,141.000000,141.546799,140.093704,140.812500,101.019493,5158100
2000-01-27,141.843704,142.218704,138.125000,140.250000,100.615982,10922700
2000-01-28,139.437500,140.062500,135.531204,135.875000,97.477379,11916200
2000-01-31,135.812500,139.671799,135.000000,139.562500,100.122780,10768700
2000-02-01,139.750000,141.687500,138.531204,140.937500,101.109207,8419900
2000-02-02,141.281204,142.250000,140.375000,141.062500,101.198891,6205900
2000-02-03,140.875000,143.250000,140.000000,143.187500,102.723366,7997500
2000-02-04,143.187500,144.000000,142.125000,142.593704,102.297356,4925400
2000-02-07,142.562500,142.781204,141.437500,142.375000,102.140427,5845800
2000-02-08,143.968704,144.562500,143.625000,144.312500,103.530464,4936400
2000-02-09,144.468704,144.468704,141.265594,141.281204,101.355827,8511500
2000-02-10,141.625000,142.562500,140.875000,141.562500,101.557594,6690600
2000-02-11,141.843704,141.937500,138.031204,138.687500,99.495079,9849800
2000-02-14,139.781204,139.781204,138.312500,139.500000,100.077965,8528800
2000-02-15,139.250000,141.218704,137.796799,141.078094,101.210091,11078300
2000-02-16,140.375000,140.937500,138.796799,139.000000,99.719254,8845400
2000-02-17,140.437500,140.437500,138.218704,138.281204,99.203560,7584200
2000-02-18,138.875000,138.875000,134.625000,135.312500,97.073807,9409200
2000-02-22,135.187500,136.343704,133.531204,134.968704,96.827164,16415400
2000-02-23,135.625000,137.468704,134.500000,136.562500,97.970589,12119000
2000-02-24,136.687500,137.031204,133.093704,133.812500,95.997704,17375000
2000-02-25,135.187500,136.718704,133.125000,133.328094,95.650185,10559900
2000-02-28,133.375000,136.687500,132.718704,136.125000,97.656693,13397800
2000-02-29,136.062500,137.437500,135.750000,137.437500,98.598312,8242500
2000-03-01,137.625000,139.000000,137.218704,138.437500,99.315735,6868000
2000-03-02,138.687500,139.125000,137.343704,138.531204,99.382957,7600200
2000-03-03,140.437500,141.718704,139.718704,141.125000,101.243698,12770300
2000-03-06,140.812500,141.343704,138.750000,139.750000,100.257309,11967100
2000-03-07,140.000000,140.156204,135.218704,137.046799,98.318024,20062000
2000-03-08,136.468704,137.843704,135.031204,136.875000,98.194733,11808500
2000-03-09,137.250000,140.875000,136.125000,140.875000,101.064377,5500900
2000-03-10,140.187500,142.000000,139.531204,140.125000,100.526344,7924600
2000-03-13,136.687500,140.468704,135.687500,138.593704,99.427757,10540500
2000-03-14,139.281204,140.093704,136.156204,136.625000,98.015396,8263900
2000-03-15,136.875000,140.437500,136.062500,139.812500,100.302162,10300800
2000-03-16,141.625000,146.843704,140.875000,146.343704,104.987625,25601400
2000-03-17,145.812500,148.000000,145.437500,146.937500,105.681541,10272900
2000-03-20,146.875000,147.343704,144.781204,146.187500,105.142120,12502300
2000-03-21,145.531204,149.750000,144.500000,149.187500,107.299797,13612600
2000-03-22,149.562500,150.843704,148.687500,150.093704,107.951553,8260000
2000-03-23,149.156204,153.468704,149.156204,152.656204,109.794601,11654500
2000-03-24,152.875000,155.750000,151.718704,153.562500,110.446449,11462900
2000-03-27,153.375000,153.781204,151.812500,151.937500,109.277657,8798600
2000-03-28,151.250000,152.984299,150.593704,151.062500,108.648407,6334400
2000-03-29,151.562500,152.484299,149.656204,151.218704,108.760773,6747500
2000-03-30,150.156204,151.921799,147.125000,148.687500,106.940193,9491900
2000-03-31,149.625000,152.312500,148.437500,150.375000,108.153900,9249100
2000-04-03,150.125000,151.250000,148.687500,151.250000,108.783188,8508200
2000-04-04,151.750000,153.000000,141.390594,150.125000,107.974068,19585500
2000-04-05,147.875000,150.812500,147.625000,149.187500,107.299797,8387200
2000-04-06,150.250000,151.687500,149.000000,150.484299,108.232513,6378500
2000-04-07,151.562500,152.125000,150.500000,151.437500,108.918045,6023600
2000-04-10,151.750000,153.109299,150.312500,150.843704,108.491013,9624200
2000-04-11,150.000000,151.625000,148.375000,150.406204,108.176353,9006400
2000-04-12,150.375000,151.156204,146.156204,146.281204,105.209526,10779200
2000-04-13,147.468704,148.156204,143.781204,144.250000,103.748619,12225800
2000-04-14,142.625000,142.812500,133.500000,136.000000,97.814964,29604000
2000-04-17,135.187500,140.750000,134.687500,140.750000,101.231339,23918200
2000-04-18,140.562500,144.468704,139.781204,144.468704,103.905914,11069200
2000-04-19,144.500000,145.125000,142.531204,143.125000,102.939499,6553700
2000-04-20,143.562500,143.937500,142.375000,143.812500,103.433983,8537600
2000-04-24,141.500000,143.312500,140.500000,142.250000,102.310143,12893100
2000-04-25,144.625000,148.156204,144.437500,148.156204,106.558044,14102000
2000-04-26,147.968704,148.750000,146.000000,146.484299,105.355606,7711100
2000-04-27,143.000000,147.343704,143.000000,146.000000,105.007271,15595300
2000-04-28,147.000000,147.859299,145.062500,145.093704,104.355446,8743400
2000-05-01,146.562500,148.484299,145.843704,147.062500,105.771492,7328300
2000-05-02,145.500000,147.125000,144.125000,144.125000,103.658722,9411900
2000-05-03,144.000000,144.000000,139.781204,140.750000,101.231339,12630700
2000-05-04,142.000000,142.359299,140.750000,141.812500,101.995461,5963600
2000-05-05,141.062500,144.000000,140.937500,143.531204,103.231636,7862400
2000-05-08,142.750000,143.375000,141.843704,142.453094,102.456253,5064100
2000-05-09,143.062500,143.406204,140.265594,141.312500,101.635887,5620300
2000-05-10,140.500000,140.968704,137.750000,138.125000,99.343361,10293900
2000-05-11,140.125000,141.500000,139.125000,141.281204,101.613388,7091100
2000-05-12,141.812500,143.468704,141.625000,142.812500,102.714722,5960800
2000-05-15,142.750000,145.609299,142.000000,145.281204,104.490273,4441300
2000-05-16,146.562500,147.718704,145.312500,146.687500,105.501724,8192200
2000-05-17,145.687500,146.187500,144.468704,145.156204,104.400391,5907200
2000-05-18,145.625000,146.312500,143.375000,143.375000,103.119308,4325600
2000-05-19,142.562500,143.234299,140.406204,141.125000,101.501053,6518400
2000-05-22,141.250000,141.468704,137.000000,140.062500,100.736877,10839400
2000-05-23,140.437500,140.812500,137.562500,138.000000,99.253487,7979200
2000-05-24,138.000000,140.687500,136.500000,140.250000,100.871750,11081500
2000-05-25,140.687500,141.812500,137.718704,137.843704,99.141022,8278900
2000-05-26,138.812500,139.687500,137.328094,138.000000,99.253487,4814000
2000-05-30,140.000000,142.937500,139.468704,142.500000,102.489983,5362700
2000-05-31,142.562500,144.000000,142.093704,142.812500,102.714722,6056500
2000-06-01,143.687500,145.437500,143.000000,145.312500,104.512825,8961600
2000-06-02,148.937500,149.093704,147.484299,147.843704,106.333260,8962200
2000-06-05,147.468704,148.218704,146.875000,147.125000,105.816414,6998100
2000-06-06,146.625000,147.781204,145.906204,146.468704,105.344383,4858900
2000-06-07,146.625000,148.000000,146.000000,147.484299,106.074799,4919500
2000-06-08,147.500000,147.750000,146.062500,146.906204,105.659035,5723100
2000-06-09,147.500000,147.968704,145.625000,146.593704,105.434311,3085300
2000-06-12,146.968704,146.968704,144.875000,144.875000,104.198181,3678900
2000-06-13,144.812500,147.750000,144.625000,147.593704,106.153503,6558700
2000-06-14,148.250000,148.875000,147.187500,147.843704,106.333260,6420500
2000-06-15,148.125000,148.750000,146.843704,148.156204,106.558044,5881200
2000-06-16,148.312500,148.312500,145.875000,146.593704,105.682556,5567900
2000-06-19,146.468704,149.156204,146.250000,148.468704,107.034218,5106900
2000-06-20,148.187500,148.875000,147.000000,147.937500,106.651268,6480000
2000-06-21,146.937500,148.437500,146.890594,147.875000,106.606224,3115000
2000-06-22,147.562500,147.687500,145.000000,145.625000,104.984116,7490500
2000-06-23,145.812500,146.125000,143.875000,144.375000,104.082993,4863300
2000-06-26,145.375000,146.250000,144.875000,146.234299,105.423409,5201300
2000-06-27,145.984299,146.718704,145.015594,145.156204,104.646202,4159500
2000-06-28,145.625000,146.984299,145.312500,145.562500,104.939125,5347700
2000-06-29,144.750000,145.750000,143.515594,144.187500,103.947823,6345700
2000-06-30,143.937500,145.593704,143.890594,145.281204,104.736328,7420200
2000-07-03,145.437500,147.437500,145.187500,147.281204,106.178162,1436600
2000-07-05,146.375000,146.656204,144.375000,144.625000,104.263252,2748200
2000-07-06,144.937500,146.468704,144.218704,145.750000,105.074265,5963200
2000-07-07,146.687500,148.781204,146.250000,148.093704,106.763893,3034800
2000-07-10,147.875000,148.906204,147.531204,147.843704,106.583687,2816100
2000-07-11,147.468704,149.125000,147.156204,148.156204,106.808975,5431600
2000-07-12,149.281204,150.125000,148.687500,149.125000,107.507385,5883000
2000-07-13,149.984299,150.375000,149.187500,149.781204,107.980438,5356000
2000-07-14,150.437500,151.250000,149.671799,151.250000,109.039368,5341900
2000-07-17,150.984299,151.984299,150.687500,151.000000,108.859154,4208300
2000-07-18,150.625000,150.625000,149.343704,149.765594,107.969193,4262100
2000-07-19,149.468704,149.906204,148.250000,148.562500,107.101845,8506800
2000-07-20,149.000000,150.625000,148.812500,150.625000,108.588783,4538900
2000-07-21,149.750000,149.750000,147.687500,147.687500,106.471054,5656900
2000-07-24,148.125000,148.859299,146.562500,146.843704,105.862755,5628500
2000-07-25,147.750000,147.843704,146.781204,147.312500,106.200714,4757100
2000-07-26,146.968704,147.156204,145.640594,145.875000,105.164421,12062500
2000-07-27,145.937500,146.625000,144.687500,145.375000,104.803917,7652600
2000-07-28,145.718704,145.906204,141.515594,142.093704,102.438339,6229500
2000-07-31,142.937500,144.125000,142.062500,143.000000,103.091774,5265500
2000-08-01,143.625000,144.718704,143.125000,143.875000,103.722557,3946600
2000-08-02,143.875000,145.406204,143.625000,144.593704,104.240677,7439800
2000-08-03,142.875000,145.812500,142.625000,145.593704,104.961639,4607100
2000-08-04,146.312500,146.718704,145.406204,146.375000,105.524857,3686600
2000-08-07,146.718704,148.437500,146.375000,148.125000,106.786469,4159800
2000-08-08,147.500000,148.812500,147.500000,148.687500,107.191956,3658700
2000-08-09,149.140594,149.218704,147.375000,147.437500,106.290787,5383800
2000-08-10,147.531204,147.859299,146.281204,146.718704,105.772621,4193400
2000-08-11,146.625000,148.000000,145.562500,147.406204,106.268265,5089400
2000-08-14,147.781204,149.562500,147.062500,149.281204,107.619980,2966700
2000-08-15,149.343704,149.812500,148.562500,149.156204,107.529907,5564600
2000-08-16,149.312500,149.937500,147.843704,148.625000,107.146896,5191600
2000-08-17,148.687500,150.437500,148.343704,150.187500,108.273361,5652200
2000-08-18,150.375000,150.375000,149.218704,149.687500,107.912895,4626400
2000-08-21,150.031204,150.718704,149.406204,150.500000,108.498619,2380600
2000-08-22,150.562500,151.312500,150.093704,150.250000,108.318428,3075300
2000-08-23,149.812500,151.281204,149.281204,150.843704,108.746437,5483200
2000-08-24,151.156204,151.500000,150.500000,151.312500,109.084412,4529000
2000-08-25,151.156204,151.625000,150.937500,151.250000,109.039368,2822200
2000-08-28,151.250000,152.906204,151.250000,151.765594,109.411072,5518700
2000-08-29,151.437500,151.875000,150.906204,151.796799,109.433502,3561900
2000-08-30,151.312500,151.500000,150.343704,150.343704,108.385941,3964800
2000-08-31,151.062500,153.093704,150.906204,152.343704,109.827858,4863100
2000-09-01,153.250000,153.593704,152.000000,152.500000,109.940506,3191200
2000-09-05,151.875000,152.203094,150.812500,151.281204,109.061890,3470800
2000-09-06,151.187500,151.953094,149.531204,149.562500,107.822777,4322200
2000-09-07,150.250000,151.078094,149.828094,150.843704,108.746437,4265500
2000-09-08,150.281204,150.500000,149.328094,149.812500,108.002968,3518200
2000-09-11,149.750000,151.187500,148.687500,149.593704,107.845299,3937500
2000-09-12,149.750000,150.250000,148.437500,148.500000,107.056808,4769100
2000-09-13,148.000000,149.343704,147.656204,148.890594,107.338402,7691600
2000-09-14,149.875000,149.937500,148.156204,149.640594,107.879074,3397100
2000-09-15,148.187500,148.250000,146.000000,146.000000,105.518959,4085700
2000-09-18,146.375000,146.968704,144.203094,144.656204,104.547745,5109300
2000-09-19,145.125000,146.312500,144.703094,145.968704,105.496323,6588200
2000-09-20,145.687500,146.031204,143.156204,144.890594,104.717155,6508100
2000-09-21,144.468704,145.562500,142.625000,142.687500,103.124870,5972300
2000-09-22,142.625000,145.312500,142.421799,145.281204,104.999420,7791300
2000-09-25,145.937500,146.062500,143.718704,144.250000,104.254120,9726300
2000-09-26,144.375000,145.000000,142.406204,142.406204,102.921593,5302400
2000-09-27,143.562500,143.968704,142.125000,143.156204,103.463638,7186200
2000-09-28,143.187500,146.328094,142.890594,145.000000,104.796242,7036400
2000-09-29,145.468704,145.968704,143.625000,143.625000,103.802444,9333600
2000-10-02,144.281204,144.906204,143.140594,143.843704,103.960503,5517800
2000-10-03,144.531204,145.750000,142.281204,142.500000,102.989357,9347200
2000-10-04,142.875000,144.250000,141.750000,143.687500,103.847565,6148900
2000-10-05,143.406204,144.843704,143.312500,144.187500,104.208977,4566900
2000-10-06,143.875000,144.640594,139.750000,141.062500,101.950439,10014900
2000-10-09,141.312500,141.312500,139.375000,140.000000,101.182526,4508000
2000-10-10,140.093704,141.250000,137.687500,137.687500,99.511238,6104700
2000-10-11,137.625000,138.625000,135.125000,136.531204,98.675545,10346000
2000-10-12,137.281204,137.593704,132.781204,133.125000,96.213753,12336900
2000-10-13,132.937500,137.656204,132.875000,137.562500,99.420891,11778800
2000-10-16,137.406204,138.234299,136.687500,138.187500,99.872612,5659000
2000-10-17,138.437500,138.562500,134.406204,134.750000,97.388191,7831700
2000-10-18,132.625000,136.125000,130.156204,134.250000,97.026855,10897300
2000-10-19,136.843704,139.453094,136.437500,139.312500,100.685654,8767300
2000-10-20,138.375000,141.187500,138.375000,139.906204,101.114700,7373500
2000-10-23,139.937500,141.031204,138.937500,140.531204,101.566498,5290000
2000-10-24,140.968704,141.937500,139.000000,139.593704,100.888901,5750700
2000-10-25,138.750000,139.562500,136.125000,136.312500,98.517456,9137600
2000-10-26,137.125000,137.656204,134.031204,136.687500,98.788498,9345800
2000-10-27,137.875000,139.281204,136.625000,139.281204,100.663078,9762900
2000-10-30,138.437500,141.093704,138.156204,140.531204,101.566498,10154100
2000-10-31,141.015594,143.687500,140.062500,142.953094,103.316856,7752400
2000-11-01,142.250000,143.250000,141.218704,142.468704,102.966782,6753600
2000-11-02,143.156204,143.906204,142.515594,142.703094,103.136185,11395100
2000-11-03,143.468704,143.750000,142.375000,142.781204,103.192612,5187100
2000-11-06,143.156204,144.296799,143.031204,143.781204,103.915382,4042500
2000-11-07,143.140594,144.000000,142.562500,143.750000,103.892761,5231300
2000-11-08,144.062500,144.062500,140.562500,140.562500,101.589088,6123300
2000-11-09,140.000000,141.218704,137.250000,140.031204,101.205055,10635300
2000-11-10,139.000000,139.468704,136.531204,136.625000,98.743317,8569500
2000-11-13,135.625000,136.984299,133.015594,135.562500,97.975433,17285300
2000-11-14,137.468704,139.625000,137.000000,139.125000,100.550148,7668900
2000-11-15,139.062500,140.109299,137.750000,139.562500,100.866333,8837700
2000-11-16,138.578094,139.875000,137.312500,137.375000,99.285378,6684100
2000-11-17,137.312500,139.000000,135.750000,136.640594,98.754601,6551100
2000-11-20,135.750000,136.375000,134.312500,134.687500,97.343056,5458500
2000-11-21,134.875000,136.187500,133.515594,135.375000,97.839890,7684300
2000-11-22,134.343704,134.875000,132.125000,132.140594,95.502312,5736900
2000-11-24,133.625000,134.968704,133.625000,134.843704,97.455933,3411600
2000-11-27,136.468704,136.687500,135.312500,136.031204,98.314163,5992000
2000-11-28,135.125000,136.593704,133.640594,133.687500,96.620308,5336100
2000-11-29,134.375000,135.906204,133.265594,133.437500,96.439606,6914100
